accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,11,layer2.0.conv1,0.2456597238779068,48,453,0,9242,1,48.0,6.193824370702108,10.4375,0,13.583333333333334,4.143792152404785,16.298612300295336
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,12,layer2.0.conv2,0.1842447966337204,64,853,0,22028,1,64.0,7.59870234131813,14.328125,0,21.984375,5.314035415649414,15.974006149964165
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,13,layer2.0.shortcut.0,0.369140625,48,189,0,1557,1,48.0,2.212811509768168,4.9375,0,4.875,0.9038230180740356,7.435701777643911
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,14,layer2.1.conv1,0.1787109375,64,841,0,21470,1,64.0,7.318205825984478,14.140625,0,20.953125,5.099287986755371,15.43388523693532
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,15,layer2.1.conv2,0.1768663227558136,64,822,0,20501,1,64.0,6.600179262459278,13.84375,0,20.984375,4.847820281982422,13.724234055421707
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,16,layer2.2.conv1,0.1623263955116272,64,819,0,20348,1,64.0,6.73300889134407,13.796875,0,20.953125,4.721892356872559,14.54738558534665
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,17,layer2.2.conv2,0.1596137136220932,64,811,0,19919,1,64.0,5.9933730736374855,13.671875,0,20.953125,4.143831729888916,12.469153943465365
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,18,layer2.3.conv1,0.1419270783662796,64,754,0,17193,1,64.0,6.0006096214056015,12.78125,0,18.890625,4.066344261169434,12.662634785835332
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,19,layer2.3.conv2,0.1462673544883728,64,767,0,17876,1,64.0,5.494185030460358,12.984375,0,18.953125,3.928015947341919,11.763484846993649
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,20,layer2.4.conv1,0.1373697966337204,64,744,0,16803,1,64.0,5.684294581413269,12.625,0,17.875,3.898835897445679,11.863410869413515
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,21,layer2.4.conv2,0.1356336772441864,64,749,0,17022,1,64.0,4.979479968547821,12.703125,0,18.8125,3.334662914276123,10.49834567388
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,22,layer3.0.conv1,0.1144748255610466,96,1348,0,41858,1,96.0,6.80709050099055,15.041666666666666,0,20.30208333333333,5.034469604492188,16.407586229631438
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,23,layer3.0.conv2,0.0654296875,128,1847,0,53322,1,128.0,6.5751341581344604,15.4296875,0,20.7421875,4.491789817810059,14.56727726597335
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,24,layer3.0.shortcut.0,0.240234375,96,492,0,5414,1,96.0,2.640951689332724,6.125,0,6.708333333333333,1.1778520345687866,6.94612289476618
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,25,layer3.1.conv1,0.0658365860581398,128,1835,0,52324,1,128.0,6.531761575490236,15.3359375,0,20.8046875,4.4115142822265625,14.450230672889887
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,26,layer3.1.conv2,0.0695258229970932,128,1877,0,54734,1,128.0,6.3865546537563205,15.6640625,0,21.828125,4.315121173858643,13.834203657705912
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,27,layer3.2.conv1,0.0611165352165699,128,1707,0,45518,1,128.0,6.055363282561302,14.3359375,0,18.765625,3.955216884613037,13.542498061545244
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,28,layer3.2.conv2,0.0594075508415699,128,1629,0,41782,1,128.0,5.5401151441037655,13.7265625,0,17.7421875,3.719921112060547,12.52714779589842
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,0.0538465715944767,128,1488,0,34909,1,128.0,5.521944139152765,12.625,0,15.84375,3.648593187332153,13.102522880435192
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,0.0546332448720932,128,1412,0,31651,1,128.0,5.006384005770087,12.03125,0,14.796875,3.1580653190612797,11.465029204079086
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,31,layer3.4.conv1,0.0491536445915699,128,1327,0,28387,1,128.0,4.953029066324234,11.3671875,0,14.3515625,3.1933705806732178,11.745388988693373
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,32,layer3.4.conv2,0.0550130195915699,128,1235,0,25232,1,128.0,4.692805014550686,10.6484375,0,12.265625,3.11694073677063,11.620889458834398
0.344,grasp,0.9,Resnet-32,tinyimagenet,0,33,linear,0.2347656190395355,264,3005,0,94914,1,264.0,10.869240114183135,12.382575757575758,0,13.776515151515152,7.507139205932617,38.03110652517945
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,0,conv1,0.4652777910232544,19,48,0,408,1,19.0,6.310762104235198,3.526315789473684,0,3.0,6.542130470275879,26.06532917700032
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,1,layer1.0.conv1,0.4162326455116272,32,246,0,3564,1,32.0,6.958171486854553,8.6875,0,13.84375,4.649689674377441,15.713388700378072
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,2,layer1.0.conv2,0.37890625,32,252,0,3722,1,32.0,6.660040378570557,8.875,0,14.0,4.168487548828125,14.730570916481492
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,3,layer1.1.conv1,0.3250868022441864,32,243,0,3463,1,32.0,5.917795181274414,8.59375,0,13.0,3.4828383922576904,12.997024744558471
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,4,layer1.1.conv2,0.32421875,32,240,0,3373,1,32.0,5.719931829720736,8.5,0,13.0,3.3139843940734863,12.196741862216363
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,5,layer1.2.conv1,0.3038194477558136,32,241,0,3401,1,32.0,5.376111775636673,8.53125,0,13.9375,3.634450912475586,11.65372826952708
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,6,layer1.2.conv2,0.2829861044883728,32,238,0,3319,1,32.0,4.582047611474991,8.4375,0,13.0,3.204678058624268,9.694138181490304
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,7,layer1.3.conv1,0.2816840410232544,32,233,0,3182,1,32.0,5.081918954849243,8.28125,0,12.0,3.427816867828369,11.996408392032494
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,8,layer1.3.conv2,0.2673611044883728,32,238,0,3318,1,32.0,4.214832901954651,8.4375,0,13.0,2.7730913162231445,9.848577284871295
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,9,layer1.4.conv1,0.2556423544883728,32,234,0,3210,1,32.0,5.075732946395874,8.3125,0,12.90625,3.0900256633758545,12.959596653635913
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,10,layer1.4.conv2,0.2821180522441864,32,245,0,3514,1,32.0,4.459065437316895,8.65625,0,14.0,3.165132522583008,9.713825698493835
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,11,layer2.0.conv1,0.2417534738779068,48,461,0,9556,1,48.0,6.295300920804341,10.604166666666666,0,13.833333333333334,4.318424224853516,15.67823693355373
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,12,layer2.0.conv2,0.1876085102558136,64,822,0,20653,1,64.0,7.515744179487228,13.84375,0,19.78125,5.587340831756592,16.44350292580231
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,13,layer2.0.shortcut.0,0.36328125,48,186,0,1498,1,48.0,2.2788186073303223,4.875,0,5.5625,1.130686640739441,7.9457778020214676
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,14,layer2.1.conv1,0.1814236044883728,64,842,0,21534,1,64.0,7.539235711097717,14.15625,0,20.921875,5.027599334716797,15.935669585323584
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,15,layer2.1.conv2,0.1890190988779068,64,860,0,22449,1,64.0,6.769617911428213,14.4375,0,21.9375,5.067279815673828,14.233165328692843
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,16,layer2.2.conv1,0.1690538227558136,64,811,0,19908,1,64.0,7.0416170582175255,13.671875,0,20.90625,5.125591278076172,15.241590668960123
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,17,layer2.2.conv2,0.1600477397441864,64,806,0,19667,1,64.0,6.197134017944336,13.59375,0,20.953125,4.515049457550049,12.955964617382412
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,18,layer2.3.conv1,0.1535373330116272,64,778,0,18549,1,64.0,6.3586125038564205,13.15625,0,18.703125,4.402484893798828,13.686041427726945
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,19,layer2.3.conv2,0.1504991352558136,64,773,0,18194,1,64.0,5.684424459934235,13.078125,0,19.75,4.140854358673096,12.066127272473334
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,20,layer2.4.conv1,0.1420355886220932,64,729,0,16238,1,64.0,5.902652889490128,12.390625,0,16.84375,4.195234298706055,12.961503094256246
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,21,layer2.4.conv2,0.1332465261220932,64,717,0,15678,1,64.0,4.917053431272507,12.203125,0,17.734375,3.3928802013397217,10.436683709476334
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,22,layer3.0.conv1,0.1138780415058136,96,1336,0,41441,1,96.0,6.9448501368363695,14.916666666666666,0,19.8125,5.301094055175781,16.928107554531806
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,23,layer3.0.conv2,0.0683322474360466,128,1872,0,55829,1,128.0,6.722953716292977,15.625,0,20.4375,4.754137992858887,15.370810683340425
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,24,layer3.0.shortcut.0,0.251953125,96,516,0,6009,1,96.0,2.657129426797231,6.375,0,6.760416666666667,1.176142930984497,7.29719717351822
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,25,layer3.1.conv1,0.0658094584941864,128,1835,0,52935,1,128.0,6.500509777106345,15.3359375,0,21.3828125,4.492467403411865,14.5930004489514
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,26,layer3.1.conv2,0.0667589008808136,128,1833,0,52597,1,128.0,6.259947611019015,15.3203125,0,20.6484375,4.264174938201904,13.57560438823226
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,27,layer3.2.conv1,0.0614420585334301,128,1704,0,45998,1,128.0,6.111964346840978,14.3125,0,19.3984375,4.113008499145508,14.000245775467295
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,28,layer3.2.conv2,0.0597330741584301,128,1597,0,40270,1,128.0,5.543951220810413,13.4765625,0,17.484375,3.692875862121582,12.254516983681146
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,29,layer3.3.conv1,0.0540093332529068,128,1467,0,35059,1,128.0,5.300378177314997,12.4609375,0,15.3046875,3.581772327423096,13.007248974769087
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,30,layer3.3.conv2,0.0578070729970932,128,1441,0,34332,1,128.0,5.118813164532185,12.2578125,0,15.0546875,3.4400124549865723,12.142044231436094
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,31,layer3.4.conv1,0.0534939244389534,128,1378,0,30885,1,128.0,5.202509704977274,11.765625,0,14.1796875,3.3719637393951416,12.425138893626206
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,32,layer3.4.conv2,0.0527886301279068,128,1255,0,25687,1,128.0,4.80552938580513,10.8046875,0,13.2265625,3.0805816650390625,11.849136738759396
0.3408,grasp,0.9,Resnet-32,tinyimagenet,1,33,linear,0.2291406244039535,264,2933,0,89763,1,264.0,10.608124400630144,12.109848484848484,0,13.647727272727272,7.096880912780762,32.46130834274011
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,0,conv1,0.4629629552364349,19,48,0,408,1,19.0,6.658794202302632,3.526315789473684,0,3.0,6.575539588928223,27.781285664663184
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,1,layer1.0.conv1,0.4036458432674408,32,252,0,3720,1,32.0,7.576995849609375,8.875,0,15.0,5.03765869140625,15.802929160840726
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,2,layer1.0.conv2,0.3967013955116272,32,255,0,3810,1,32.0,6.833164632320404,8.96875,0,15.0,4.408912181854248,14.272778797859424
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,3,layer1.1.conv1,0.359375,32,248,0,3602,1,32.0,5.993393898010254,8.75,0,14.0,4.143284320831299,12.626660667042485
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,4,layer1.1.conv2,0.3506944477558136,32,246,0,3546,1,32.0,5.232767283916473,8.6875,0,13.9375,3.666591882705689,10.856224779571276
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,5,layer1.2.conv1,0.3285590410232544,32,239,0,3349,1,32.0,5.29849910736084,8.46875,0,12.0,3.685136079788208,12.109770049040044
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,6,layer1.2.conv2,0.3342013955116272,32,248,0,3605,1,32.0,5.01118665933609,8.75,0,13.9375,3.606083869934082,10.7768153076105
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,7,layer1.3.conv1,0.296875,32,239,0,3349,1,32.0,5.047774076461792,8.46875,0,12.96875,3.4604692459106445,11.205183493629695
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,8,layer1.3.conv2,0.2964409589767456,32,245,0,3519,1,32.0,4.526000738143921,8.65625,0,13.0,2.95685076713562,9.685875698916597
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,9,layer1.4.conv1,0.2703993022441864,32,228,0,3070,1,32.0,4.879184007644653,8.125,0,11.78125,2.936864137649536,11.368110008992147
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,10,layer1.4.conv2,0.2560763955116272,32,230,0,3103,1,32.0,4.030499696731567,8.1875,0,11.9375,2.528391122817993,8.456863854754806
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,11,layer2.0.conv1,0.2430555522441864,48,444,0,8894,1,48.0,6.15698425968488,10.25,0,13.5,4.12888240814209,15.561115316259905
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,12,layer2.0.conv2,0.1851128488779068,64,809,0,20057,1,64.0,6.716760456562042,13.640625,0,18.875,4.792190074920654,15.154497448760532
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,13,layer2.0.shortcut.0,0.359375,48,184,0,1473,1,48.0,2.3314239978790283,4.833333333333333,0,4.8125,0.6822154521942139,7.29774402078823
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,14,layer2.1.conv1,0.1604817658662796,64,763,0,17870,1,64.0,6.403758116066456,12.921875,0,17.859375,4.324680328369141,14.386976581149574
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,15,layer2.1.conv2,0.1572265625,64,768,0,18116,1,64.0,6.11738033592701,13.0,0,18.609375,4.392725467681885,13.039659272601504
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,16,layer2.2.conv1,0.1400824636220932,64,718,0,15943,1,64.0,6.175620444118977,12.21875,0,16.53125,4.13560962677002,13.596542529267802
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,17,layer2.2.conv2,0.1450737863779068,64,733,0,16526,1,64.0,5.73305681347847,12.453125,0,17.515625,4.092629909515381,12.61355492467995
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,18,layer2.3.conv1,0.1307508647441864,64,678,0,14242,1,64.0,5.495082497596741,11.59375,0,14.828125,4.034546375274658,12.736940045465753
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,19,layer2.3.conv2,0.1240234375,64,662,0,13748,1,64.0,4.778392031788826,11.34375,0,15.234375,3.314211130142212,10.669372347848432
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,20,layer2.4.conv1,0.1325954794883728,64,687,0,14700,1,64.0,5.532535079866648,11.734375,0,15.5625,4.024360656738281,12.97534291865682
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,21,layer2.4.conv2,0.1181640625,64,651,0,13226,1,64.0,4.5826052762568,11.171875,0,15.375,3.30704116821289,10.552031919240346
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,22,layer3.0.conv1,0.0989040806889534,96,1147,0,31326,1,96.0,6.030629972616832,12.947916666666666,0,15.916666666666666,4.685514450073242,15.80707857934151
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,23,layer3.0.conv2,0.0612250417470932,128,1514,0,40453,2,64.0,5.833075808361173,12.828125,0,15.078125,4.785000801086426,16.73382345505518
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,24,layer3.0.shortcut.0,0.23828125,96,488,0,5596,1,96.0,2.573790351549784,6.083333333333333,0,6.572916666666667,1.2026822566986084,7.962386190931426
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,25,layer3.1.conv1,0.0584309883415699,128,1502,1,38704,1,128.0,5.502265505492687,12.734375,1,14.7578125,4.1976189613342285,15.720232648891628
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,26,layer3.1.conv2,0.0653483048081398,128,1534,0,40745,1,128.0,5.620059254579246,12.984375,0,14.7265625,4.473603248596191,14.94424608033381
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,27,layer3.2.conv1,0.0568576380610466,128,1406,0,34129,1,128.0,5.40151634812355,11.984375,0,13.8828125,3.9956443309783936,14.692727457792094
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,28,layer3.2.conv2,0.0677625834941864,128,1491,0,38876,2,64.0,5.553907072171569,12.6484375,0,14.5,4.398460388183594,14.84790513196148
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,29,layer3.3.conv1,0.0556640625,128,1323,2,31545,1,128.0,5.184734217822552,11.3359375,2,12.6328125,4.128503322601318,15.160972637949286
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,30,layer3.3.conv2,0.0676540806889534,128,1386,2,36102,1,128.0,5.234159514307976,11.828125,2,13.265625,4.602524757385254,15.076510013566091
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,31,layer3.4.conv1,0.0647786483168602,128,1397,0,36159,1,128.0,5.612296272069216,11.9140625,0,13.1875,4.6673126220703125,16.568370094830858
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,32,layer3.4.conv2,0.0787489116191864,128,1418,0,37872,2,64.0,5.824561272747815,12.078125,0,13.609375,4.926095008850098,16.575082863016757
0.3418,grasp,0.9,Resnet-32,tinyimagenet,2,33,linear,0.2411718815565109,264,3087,0,106130,1,264.0,10.974089257193334,12.693181818181818,0,13.484848484848484,7.963119983673096,38.13396017101756
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,0,conv1,0.9189814925193788,19,48,0,408,1,19.0,6.614977384868421,3.526315789473684,0,3.0,8.127384185791016,26.54060068037164
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,1,layer1.0.conv1,0.5516493320465088,32,256,0,3840,1,32.0,6.610662460327148,9.0,0,16.0,4.9982686042785645,14.675617738709729
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,2,layer1.0.conv2,0.5703125,32,256,0,3840,1,32.0,6.684565544128418,9.0,0,16.0,5.362955093383789,14.0893004363946
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,3,layer1.1.conv1,0.5620659589767456,32,256,0,3840,1,32.0,6.91496467590332,9.0,0,16.0,5.231882095336914,14.746920831290652
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,4,layer1.1.conv2,0.5638020634651184,32,256,0,3840,1,32.0,6.443817138671875,9.0,0,16.0,4.527772426605225,13.486216926906648
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,5,layer1.2.conv1,0.5755208134651184,32,256,0,3840,1,32.0,6.6314849853515625,9.0,0,16.0,5.064860820770264,13.811839125359995
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,6,layer1.2.conv2,0.5625,32,255,0,3810,1,32.0,5.993904113769531,8.96875,0,15.0,4.6331281661987305,12.31305900889508
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,7,layer1.3.conv1,0.5746527910232544,32,256,0,3840,1,32.0,6.44530463218689,9.0,0,16.0,4.901055812835693,14.508377673257732
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,8,layer1.3.conv2,0.5828993320465088,32,256,0,3840,1,32.0,5.5894317626953125,9.0,0,16.0,4.340895175933838,11.56106816753184
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,9,layer1.4.conv1,0.5763888955116272,32,255,0,3810,1,32.0,7.160732269287109,8.96875,0,15.0,5.618879318237305,16.022845934614153
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,10,layer1.4.conv2,0.5625,32,256,0,3840,1,32.0,5.5343017578125,9.0,0,16.0,4.16770601272583,11.947066806949625
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,11,layer2.0.conv1,0.3298611044883728,48,365,0,6698,10,4.8,5.601041793823242,8.604166666666666,0,12.9375,4.866402626037598,15.157719033291746
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,12,layer2.0.conv2,0.1730685830116272,64,425,0,8271,23,2.782608695652174,5.27020001411438,7.640625,0,11.71875,6.257671356201172,17.1339042629171
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,13,layer2.0.shortcut.0,0.025390625,48,13,13,8,35,1.3714285714285714,0.1193567911783854,1.2708333333333333,6,0.3958333333333333,0.1257354021072387,1.809604722381616
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,14,layer2.1.conv1,0.1735026091337204,64,425,0,8291,23,2.782608695652174,4.97813355922699,7.640625,0,11.703125,6.124488830566406,16.200703038568832
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,15,layer2.1.conv2,0.1715494841337204,64,433,0,8496,22,2.909090909090909,4.432218223810196,7.765625,0,12.421875,5.483518600463867,14.02557160597493
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,16,layer2.2.conv1,0.1729600727558136,64,429,0,8372,23,2.782608695652174,4.917977452278137,7.703125,0,11.796875,6.026862144470215,16.739225618683047
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,17,layer2.2.conv2,0.1758897602558136,64,448,0,8921,22,2.909090909090909,4.400553584098816,8.0,0,12.640625,5.358726978302002,13.611679482672686
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,18,layer2.3.conv1,0.1724175363779068,64,424,0,8211,23,2.782608695652174,4.811082869768143,7.625,0,12.3125,5.910557746887207,15.96054207959647
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,19,layer2.3.conv2,0.1676432341337204,64,406,0,7669,24,2.6666666666666665,4.0311654806137085,7.34375,0,11.453125,5.192463397979736,13.23063426461453
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,20,layer2.4.conv1,0.1779513955116272,64,466,0,9471,20,3.2,5.387747541069984,8.28125,0,13.0,6.164436340332031,16.598767231799314
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,21,layer2.4.conv2,0.1758897602558136,64,482,0,9811,18,3.555555555555556,4.53860867023468,8.53125,0,12.6875,5.223391532897949,14.015417482345685
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,22,layer3.0.conv1,0.0881076380610466,96,457,0,9130,53,1.8113207547169807,3.8975027402242026,5.760416666666667,0,8.177083333333334,6.597278594970703,18.02951796077736
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,23,layer3.0.conv2,0.0465494804084301,128,490,0,10204,84,1.5238095238095235,3.531684756278992,4.828125,0,7.0234375,8.048249244689941,21.077354653847248
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,24,layer3.0.shortcut.0,0.001953125,96,4,4,1,92,1.0434782608695652,0.0044689178466796,1.0416666666666667,1,0.0729166666666666,0.0086134895682334,0.1446533203125
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,25,layer3.1.conv1,0.0448947474360466,128,474,1,9729,84,1.5238095238095235,3.1870216131210327,4.703125,1,6.8828125,7.5165815353393555,19.02272616955392
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,26,layer3.1.conv2,0.0455186627805233,128,492,0,10290,84,1.5238095238095235,2.9027905464172363,4.84375,0,7.015625,6.703652381896973,17.11032408132502
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,27,layer3.2.conv1,0.0443522147834301,128,487,0,10101,84,1.5238095238095235,3.0408893451094627,4.8046875,0,6.640625,7.132126808166504,18.373336260662448
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,28,layer3.2.conv2,0.0434027761220932,128,448,0,8843,85,1.5058823529411764,2.5400123596191406,4.5,0,6.0546875,6.1655755043029785,15.7645216028067
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,0.0445149727165699,128,480,0,9849,84,1.5238095238095235,2.8694738894701004,4.75,0,6.6171875,6.490494728088379,17.442044315026447
0.2736,synflow,0.9,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,0.044677734375,128,501,1,10466,82,1.5609756097560976,2.675511062145233,4.9140625,1,6.4609375,5.878984451293945,15.549452724034865
