accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.4548,itop,0.9,CONV-6,tinyimagenet,0,11,linear.6,0.2990429699420929,456,15311,0,1049037,1,456.0,9.534367648655907,34.57675438596491,0,50.31359649122807,6.5565124,20.266142601587507
0.4485,itop,0.9,CONV-6,tinyimagenet,1,0,convs1.0,1.0,91,1728,0,76896,1,91.0,3.637717418618255,19.98901098901099,0,27.0,2.7899477,11.283263315476134
0.4485,itop,0.9,CONV-6,tinyimagenet,1,1,convs1.3,0.1192762553691864,640,4397,13,176419,92,6.956521739130435,0.9522742126137018,7.8703125,9,7.7328125,0.46920085,7.445165361222786
0.4485,itop,0.9,CONV-6,tinyimagenet,1,3,convs1.7,0.0906846821308136,704,6686,0,217585,1,704.0,1.2795144805515355,10.497159090909092,0,11.066761363636363,0.6702273,6.337307861215942
0.4485,itop,0.9,CONV-6,tinyimagenet,1,4,convs1.10,0.0585801862180233,1280,8638,9,330516,6,213.33333333333331,0.8396346414461732,7.7484375,9,7.3390625,0.68649554,6.885441969798464
0.4485,itop,0.9,CONV-6,tinyimagenet,1,6,convs1.14,0.0460001640021801,1408,13566,0,454798,1,1408.0,1.0810594646768137,10.634943181818182,0,11.134943181818182,0.66282153,6.674754165555067
0.4485,itop,0.9,CONV-6,tinyimagenet,1,7,convs1.17,0.0308803990483284,2560,18214,11,739305,2,1280.0,0.7390207288786769,8.11484375,10,7.7703125,0.7046877,6.337763771300346
0.4485,itop,0.9,CONV-6,tinyimagenet,1,9,linear.0,0.1393690109252929,4352,146139,0,44459165,1,4352.0,2.171862544437104,34.579733455882355,0,36.067555147058826,3.6795974,22.146971740644243
0.4485,itop,0.9,CONV-6,tinyimagenet,1,10,linear.3,0.259674072265625,512,17018,0,1131548,1,512.0,3.8157394083682448,34.23828125,0,50.875,2.8763468,7.9832577182829985
0.4485,itop,0.9,CONV-6,tinyimagenet,1,11,linear.6,0.2897265553474426,456,14834,0,982682,1,456.0,9.429588279964632,33.530701754385966,0,49.30263157894737,6.377117,19.93946389032221
0.4557,itop,0.9,CONV-6,tinyimagenet,2,0,convs1.0,1.0,91,1728,0,76896,1,91.0,3.727253323072916,19.98901098901099,0,27.0,2.7513382,11.41958324695667
0.4557,itop,0.9,CONV-6,tinyimagenet,2,1,convs1.3,0.1114908829331398,640,4110,5,153287,69,9.27536231884058,0.924335890263319,7.421875,5,7.1828125,0.4841858,7.931409916380198
0.4557,itop,0.9,CONV-6,tinyimagenet,2,3,convs1.7,0.0915934219956398,704,6753,0,222295,1,704.0,1.3149714392017235,10.592329545454543,0,11.151988636363637,0.695258,6.45027379135505
0.4557,itop,0.9,CONV-6,tinyimagenet,2,4,convs1.10,0.0617607980966568,1280,9107,11,369880,2,640.0,0.8785418829880655,8.11484375,11,7.89765625,0.65897083,7.023330026019709
0.4557,itop,0.9,CONV-6,tinyimagenet,2,6,convs1.14,0.0404527448117733,1408,11930,0,353950,2,704.0,0.9883493559265678,9.473011363636363,0,9.936079545454543,0.5434581,5.316692392718673
0.4557,itop,0.9,CONV-6,tinyimagenet,2,7,convs1.17,0.0286644827574491,2560,16907,16,642731,11,232.72727272727272,0.6954185966867954,7.604296875,16,7.10703125,0.65369153,5.913268520962237
0.4557,itop,0.9,CONV-6,tinyimagenet,2,9,linear.0,0.1390771865844726,4352,145833,0,44264924,17,256.0,2.1867633349645663,34.509420955882355,0,35.965992647058826,3.76123,22.54390691421136
0.4557,itop,0.9,CONV-6,tinyimagenet,2,10,linear.3,0.260986328125,512,17104,0,1144244,1,512.0,3.815523069119081,34.40625,0,51.841796875,2.8591638,8.050316089675794
0.4557,itop,0.9,CONV-6,tinyimagenet,2,11,linear.6,0.3035742044448852,456,15543,0,1082062,1,456.0,9.601234662951084,35.08552631578947,0,51.276315789473685,6.509389,20.4567456047019
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,0,convs1.0,0.7760416865348816,91,1341,0,48902,11,8.272727272727273,3.3537482743734843,15.736263736263735,0,22.285714285714285,2.6146426,10.395048065756123
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,1,convs1.3,0.2450086772441864,640,9032,2,727559,93,6.881720430107527,1.3893342711031438,15.1125,2,16.3078125,1.0915672,10.366390186578826
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,3,convs1.7,0.2642415463924408,704,19482,0,1818540,1,704.0,2.535575088452209,28.673295454545453,0,33.17045454545455,1.8863509,10.15135560750139
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,4,convs1.10,0.1645643413066864,1280,24266,0,2569291,1,1280.0,1.667988757789135,19.9578125,0,21.109375,1.7895228,11.787828629308262
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,6,convs1.14,0.094268798828125,1408,27801,0,1868641,1,1408.0,1.7066901976411992,20.74502840909091,0,23.35653409090909,1.3113147,8.614645374358794
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,7,convs1.17,0.0503217913210392,2560,29681,0,1934068,1,2560.0,0.9738984875380992,12.594140625,0,12.930078125,0.9357443,8.419434781942934
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,9,linear.0,0.0365972518920898,4352,38375,7,3068286,3,1450.6666666666667,0.7236639122095179,9.817784926470589,7,9.475183823529411,0.900181,9.001424162159545
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,10,linear.3,0.4698028564453125,512,30789,0,3687839,1,512.0,5.287340394221246,61.134765625,0,102.94140625,4.3151116,10.792674570522768
0.4579,dsr,0.9,CONV-6,tinyimagenet,0,11,linear.6,0.9892382621765136,456,50649,0,11373531,1,456.0,18.289662019202584,112.07236842105264,0,196.84649122807016,15.885992,37.46381686065253
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,0,convs1.0,0.8339120149612427,91,1441,0,55166,7,13.0,3.444415721264514,16.835164835164836,0,23.32967032967033,2.6280208,10.625722318485444
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,1,convs1.3,0.2711317241191864,640,9995,0,883096,55,11.636363636363637,1.5009536422789096,16.6171875,0,17.778125,1.1727862,9.934375860631716
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,3,convs1.7,0.2634141743183136,704,19421,0,1810678,1,704.0,2.544958261603659,28.586647727272727,0,33.45596590909091,1.8726838,12.056040058307005
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,4,convs1.10,0.1595391184091568,1280,23525,0,2418773,1,1280.0,1.6125294540077448,19.37890625,0,20.4171875,1.6984661,11.371790866125124
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,6,convs1.14,0.0924173966050148,1408,27255,0,1795816,1,1408.0,1.6749723756855184,20.357244318181817,0,23.155539772727277,1.294687,8.151777918864234
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,7,convs1.17,0.0504302978515625,2560,29745,0,1941867,1,2560.0,0.9786107208579778,12.619140625,0,12.925,0.99867916,8.16245219140812
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,9,linear.0,0.0369834899902343,4352,38780,7,3135541,3,1450.6666666666667,0.7284148992861018,9.910845588235292,7,9.538832720588236,0.90360284,8.704827367938526
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,10,linear.3,0.4540863037109375,512,29759,0,3450018,1,512.0,5.119843186810613,59.123046875,0,97.939453125,4.1424074,10.506614226203451
0.4604,dsr,0.9,CONV-6,tinyimagenet,1,11,linear.6,0.9894726276397704,456,50661,0,11378979,1,456.0,18.22791338489767,112.09868421052632,0,196.85526315789477,15.737532,37.343342711017954
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,0,convs1.0,0.8680555820465088,91,1500,0,59676,7,13.0,3.6260824779887777,17.483516483516482,0,24.494505494505493,2.7177453,10.64074309636908
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,1,convs1.3,0.2718641459941864,640,10022,0,889292,55,11.636363636363637,1.413538208603859,16.659375,0,17.7703125,1.2104415,9.973843877340665
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,3,convs1.7,0.2668999433517456,704,19678,0,1858310,1,704.0,2.491804490712556,28.951704545454547,0,33.65482954545455,1.8687911,12.1891295797062
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,4,convs1.10,0.1614447683095932,1280,23806,0,2473137,1,1280.0,1.6077132396399976,19.5984375,0,20.59765625,1.6836619,11.383071767257992
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,6,convs1.14,0.0958285853266716,1408,28261,0,1928448,1,1408.0,1.6854508356614546,21.071732954545453,0,24.033380681818183,1.3067,8.284750822701453
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,7,convs1.17,0.0523562952876091,2560,30881,1,2091789,1,2560.0,0.995944007486105,13.062890625,1,13.31484375,1.0195644,8.076387631756962
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,9,linear.0,0.0375337600708007,4352,39357,7,3226787,1,4352.0,0.7286632518996211,10.043428308823527,7,9.789981617647058,0.90251553,8.333322683256082
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,10,linear.3,0.4466400146484375,512,29271,0,3337605,1,512.0,4.934866779483855,58.169921875,0,95.951171875,3.9715304,10.10475491555158
0.4599,dsr,0.9,CONV-6,tinyimagenet,2,11,linear.6,0.9910937547683716,456,50744,0,11416271,1,456.0,18.172443546746905,112.28070175438596,0,196.9188596491228,15.71607,37.20731028973425
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,0,convs1.0,0.471064805984497,91,814,0,17014,1,91.0,8.388044021941804,9.945054945054943,0,11.648351648351648,4.839944,24.028354496574188
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,1,convs1.3,0.34716796875,640,12798,0,1438384,1,640.0,5.338154562748969,20.996875,0,22.315625,5.0501776,36.09040540483587
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,3,convs1.7,0.3271484375,704,24120,0,2794821,1,704.0,8.61645121601495,35.26136363636363,0,41.30823863636363,7.3756056,32.08046763846175
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,4,convs1.10,0.2851087749004364,1280,42041,0,7731363,1,1280.0,7.197242089919746,33.84453125,0,36.51015625,8.909238,49.094527905482536
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,6,convs1.14,0.2472364604473114,1408,72913,0,12868836,1,1408.0,10.42476246184246,52.78480113636363,0,62.58877840909091,10.613838,39.71138131870812
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,7,convs1.17,0.19244384765625,2560,113508,0,28354959,1,2560.0,8.055840009544045,45.3390625,0,49.3828125,10.824862,57.6220083674724
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,9,linear.0,0.1449766159057617,4352,152019,0,49495949,1,4352.0,5.986072404173148,35.930836397058826,0,37.29963235294117,10.290443,78.84691130157233
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,10,linear.3,0.3316802978515625,512,21737,0,1844141,1,512.0,13.391369164921343,43.455078125,0,67.810546875,10.363568,27.437005502806024
0.4446,grasp,0.8,CONV-6,tinyimagenet,0,11,linear.6,0.4300000071525574,456,22016,0,2154350,1,456.0,19.000803094945457,49.280701754385966,0,76.62719298245614,15.060106,39.48408283424458
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,0,convs1.0,0.4542824029922485,91,785,0,15917,1,91.0,8.287853534405048,9.626373626373626,0,11.417582417582418,4.7094955,24.710420931804503
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,1,convs1.3,0.3563639223575592,640,13137,0,1526026,1,640.0,5.466919757798314,21.5265625,0,22.9578125,5.5738087,36.40262704457714
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,3,convs1.7,0.3221706748008728,704,23753,0,2724855,1,704.0,8.488447057760574,34.74005681818182,0,40.50994318181818,7.282645,31.769226723225863
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,4,convs1.10,0.28375244140625,1280,41841,0,7656918,1,1280.0,7.108139704912901,33.68828125,0,36.4625,8.701229,47.4663409052301
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,6,convs1.14,0.2437642365694046,1408,71889,0,12481894,1,1408.0,10.399602631953629,52.05752840909091,0,61.70880681818182,10.3987055,43.18168947483942
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,7,convs1.17,0.1915283203125,2560,112968,0,28230083,1,2560.0,8.06173837040551,45.128125,0,49.141796875,10.846817,57.12188096979936
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,9,linear.0,0.1465778350830078,4352,153698,0,50916485,1,4352.0,6.039440053734271,36.31663602941177,0,37.74264705882353,10.506272,81.25812969558113
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,10,linear.3,0.333740234375,512,21872,0,1863209,1,512.0,13.534758830908686,43.71875,0,69.87890625,10.543419,27.730465611062453
0.4418,grasp,0.8,CONV-6,tinyimagenet,1,11,linear.6,0.4301367104053497,456,22023,0,2151811,1,456.0,18.89459539400904,49.29605263157895,0,77.70394736842105,14.9231825,39.17822912163959
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,0,convs1.0,0.4629629552364349,91,800,0,16472,1,91.0,8.432023645757319,9.791208791208792,0,11.637362637362637,4.4286966,24.98951951048008
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,1,convs1.3,0.3543836772441864,640,13064,0,1488691,1,640.0,5.522136419452727,21.4125,0,22.828125,5.30805,45.75042260006305
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,3,convs1.7,0.3280571699142456,704,24187,0,2815313,1,704.0,8.632141146131538,35.35653409090909,0,41.38920454545455,7.510409,33.18485448621725
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,4,convs1.10,0.2824571430683136,1280,41650,0,7602017,1,1280.0,7.1480711187236015,33.5390625,0,36.4265625,8.835678,47.9159485836276
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,6,convs1.14,0.24700927734375,1408,72846,0,12868699,1,1408.0,10.45736212122508,52.73721590909091,0,62.66193181818182,10.64855,43.07336833487668
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,7,convs1.17,0.1927846223115921,2560,113709,0,28576409,1,2560.0,8.078715598443523,45.417578125,0,49.44453125,10.922404,57.55042557369383
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,9,linear.0,0.1452531814575195,4352,152309,0,49726275,1,4352.0,5.998302125426776,35.99747242647059,0,37.3828125,10.371309,77.22538094548582
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,10,linear.3,0.328857421875,512,21552,0,1806939,1,512.0,13.383881802903488,43.09375,0,69.8515625,10.354084,27.30717785506438
0.4488,grasp,0.8,CONV-6,tinyimagenet,2,11,linear.6,0.426738291978836,456,21849,0,2118035,1,456.0,18.82311618040528,48.91447368421053,0,77.70614035087719,14.769095,38.9219693212587
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,0,convs1.0,0.9901620149612428,91,1711,0,75386,1,91.0,11.937634779856754,19.802197802197803,0,26.81318681318681,9.497715,32.91593488625566
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,1,convs1.3,0.8123372197151184,640,29946,0,7761249,1,640.0,8.219238784536719,47.790625,0,52.2453125,8.639614,52.74010541722231
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,3,convs1.7,0.6628553867340088,704,48871,0,11378022,1,704.0,13.524554788050326,70.4190340909091,0,85.02556818181819,12.988386,49.02268665793474
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,4,convs1.10,0.4584011435508728,1280,67594,0,19959631,1,1280.0,9.705354359932244,53.8078125,0,58.915625,12.90482,62.0004015022519
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,6,convs1.14,0.2641431987285614,1408,77899,0,17500975,47,29.95744680851064,10.576998777772216,56.32599431818182,0,64.66974431818181,12.236941,48.17818488015229
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,7,convs1.17,0.1171518936753273,2560,69099,1,28382556,572,4.475524475524476,5.198688806639984,27.991796875,1,28.467578125,13.326263,91.24739517940093
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,9,linear.0,0.0800991058349609,4352,83990,5,16741009,2646,1.6447467876039306,3.9758845847647857,20.29917279411765,5,22.792049632352946,12.1434965,45.48278272704765
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,10,linear.3,0.6828460693359375,512,44751,0,7831037,2,256.0,22.9491053330712,88.404296875,0,149.337890625,19.987885,46.638390941542646
0.4464,synflow,0.8,CONV-6,tinyimagenet,0,11,linear.6,0.75048828125,456,38425,0,6548004,1,456.0,28.446003957014334,85.26535087719299,0,142.58771929824562,24.581966,58.30386261497756
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,0,convs1.0,0.9895833134651184,91,1710,0,75309,1,91.0,11.28858637023758,19.791208791208792,0,26.802197802197803,8.174111,32.68578972251162
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,1,convs1.3,0.8119845986366272,640,29933,0,7754678,1,640.0,7.954448351077735,47.7703125,0,52.203125,8.587668,50.348002387115486
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,3,convs1.7,0.6633707880973816,704,48909,0,11397957,1,704.0,13.45897469601848,70.47301136363636,0,85.02556818181819,13.093021,48.19994434983071
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,4,convs1.10,0.4546983540058136,1280,67048,0,19988647,2,640.0,9.710538958013055,53.38125,0,58.16796875,13.041095,67.10857219594541
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,6,convs1.14,0.2644382119178772,1408,77986,0,17399029,50,28.16,10.585326717065817,56.38778409090909,0,65.24644886363636,12.041172,54.44717664475916
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,7,convs1.17,0.1177944615483284,2560,69478,7,28941155,540,4.7407407407407405,5.2427728762850165,28.13984375,7,28.576171875,13.368387,96.20382682077562
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,9,linear.0,0.0801410675048828,4352,84034,0,16850639,2675,1.6269158878504673,3.963764769545592,20.309283088235293,0,22.754136029411764,12.232354,48.39101592638024
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,10,linear.3,0.6812286376953125,512,44645,0,7816441,3,170.66666666666666,22.87477525719441,88.197265625,0,148.84375,19.936045,46.59934626899744
0.4505,synflow,0.8,CONV-6,tinyimagenet,1,11,linear.6,0.7527929544448853,456,38543,0,6587438,1,456.0,28.290896259901817,85.52412280701755,0,144.56578947368422,24.442232,58.0232407140448
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,0,convs1.0,0.9901620149612428,91,1711,0,75389,1,91.0,11.727089541299003,19.802197802197803,0,26.81318681318681,8.405591,33.001907576158445
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,1,convs1.3,0.8084038496017456,640,29801,0,7685771,1,640.0,8.18763618785888,47.5640625,0,51.996875,8.8262615,50.93423418743861
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,3,convs1.7,0.6597900390625,704,48645,0,11272759,1,704.0,13.53122815371237,70.09801136363636,0,84.43181818181819,13.150439,50.01592715780468
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,4,convs1.10,0.4542032778263092,1280,66975,0,19755347,2,640.0,9.753489228338005,53.32421875,0,58.4359375,13.06979,64.60386570625639
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,6,convs1.14,0.2635464072227478,1408,77723,0,17114410,50,28.16,10.588235953738064,56.20099431818182,0,64.7919034090909,12.233936,52.50240134550193
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,7,convs1.17,0.1186676025390625,2560,69993,2,28761387,534,4.794007490636704,5.285136723238975,28.341015625,2,28.88203125,13.346919,90.81756548749712
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,9,linear.0,0.0803356170654296,4352,84238,7,16860808,2630,1.6547528517110266,3.981171223554103,20.356158088235293,7,22.67233455882353,12.096725,47.74260577218165
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,10,linear.3,0.6834869384765625,512,44793,0,7853719,1,512.0,22.953827739460397,88.486328125,0,149.060546875,20.041111,46.738936531098986
0.4516,synflow,0.8,CONV-6,tinyimagenet,2,11,linear.6,0.7501367330551147,456,38407,0,6542441,1,456.0,28.245264984798013,85.22587719298245,0,141.6315789473684,24.307419,57.94373836514384
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,0,convs1.0,0.8530092835426331,91,1474,0,56103,1,91.0,11.264226285965888,17.197802197802197,0,22.912087912087912,7.792141,30.82605696318768
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,1,convs1.3,0.4817165732383728,640,17758,0,2951602,1,640.0,6.253759835287928,28.746875,0,30.5125,6.4520035,44.52616294588993
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,3,convs1.7,0.4315185546875,704,31815,0,5016070,1,704.0,10.293520968746057,46.19176136363637,0,53.99715909090909,9.545867,44.72968063941856
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,4,convs1.10,0.3267076313495636,1280,48175,0,10498692,1,1280.0,7.75026563918218,38.63671875,0,41.8625,9.877106,68.06973419560933
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,6,convs1.14,0.259796142578125,1408,76617,0,14596506,1,1408.0,10.635957977565177,55.41548295454545,0,64.81178977272727,11.089819,46.85971881832788
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,7,convs1.17,0.1669921875,2560,98496,0,23506113,1,2560.0,7.062158309295773,39.475,0,42.10390625,9.799219,76.59483957078973
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,9,linear.0,0.1149024963378906,4352,120484,4,37946463,2,2176.0,4.959826910293058,28.684742647058822,4,29.391314338235293,9.115917,116.907088597335
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,10,linear.3,0.57623291015625,512,37764,0,5669995,1,512.0,20.024604097474366,74.7578125,0,108.376953125,17.197805,42.17606528299234
0.4594,prospr,0.8,CONV-6,tinyimagenet,0,11,linear.6,0.5738672018051147,456,29382,0,3882493,1,456.0,23.197114124894146,65.4342105263158,0,97.4561403508772,19.26464,48.46764885757112
0.447,prospr,0.8,CONV-6,tinyimagenet,1,0,convs1.0,0.8339120149612427,91,1441,0,53556,1,91.0,11.009160288087614,16.835164835164836,0,22.01098901098901,8.1859865,30.595565157132057
0.447,prospr,0.8,CONV-6,tinyimagenet,1,1,convs1.3,0.4635959267616272,640,17090,0,2689341,1,640.0,6.077908595837653,27.703125,0,29.4921875,6.3751316,45.39875307385292
0.447,prospr,0.8,CONV-6,tinyimagenet,1,3,convs1.7,0.4242757260799408,704,31281,0,4901307,1,704.0,10.197578477080572,45.43323863636363,0,52.96875,9.619226,47.21394301618135
0.447,prospr,0.8,CONV-6,tinyimagenet,1,4,convs1.10,0.3278266191482544,1280,48340,0,10759470,1,1280.0,7.779826469346881,38.765625,0,41.796875,10.071747,57.824598350080905
0.447,prospr,0.8,CONV-6,tinyimagenet,1,6,convs1.14,0.2558051347732544,1408,75440,0,14512654,1,1408.0,10.412623909471389,54.57954545454545,0,63.83096590909091,10.9513855,51.709612237866125
0.447,prospr,0.8,CONV-6,tinyimagenet,1,7,convs1.17,0.1688791960477829,2560,99609,0,23195395,1,2560.0,7.12591533777304,39.909765625,0,42.77734375,9.9112215,59.10171461469195
0.447,prospr,0.8,CONV-6,tinyimagenet,1,9,linear.0,0.1151628494262695,4352,120757,3,40907201,2,2176.0,4.932697136667283,28.747472426470587,3,29.493566176470587,9.524307,134.8177589457694
0.447,prospr,0.8,CONV-6,tinyimagenet,1,10,linear.3,0.5821990966796875,512,38155,0,5781464,1,512.0,20.165559754241254,75.521484375,0,110.59765625,17.4206,42.74917957930956
